reference_index,net_profit,num_of_trade,code,std_ratio_thres,sma_len,sma_dir,candle_dir,candle_len,cycle,sl,tp
8532,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,1,7
8533,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,15,1,7
8530,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,15,2,5
14101,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,1,7
14100,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,1,7
14099,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,20,2,5
1645,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,1,7
8529,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,2,5
14098,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,2,5
14097,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,2,5
347,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,2,5
1646,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,1,7
1647,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,2,7
8534,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,20,1,7
15896,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,20,1,5
344,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,1,5
345,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,2,5
15897,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,10,2,5
8535,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,2,7
15899,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,20,2,5
342,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,1,5
348,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,1,7
14095,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,1,5
349,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,15,1,7
350,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,1,7
351,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,2,7
352,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,15,2,7
346,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,15,2,5
1655,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,2,10
14111,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,20,2,10
8567,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,2,10
8560,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,2,7
1650,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,1,10
1651,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,1,10
8566,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,2,10
357,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,2,10
8565,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,10,2,10
1654,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,2,10
8564,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,1,10
1653,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,2,10
1652,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,1,10
353,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,2,7
354,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,10,1,10
8523,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,2,3
356,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,1,10
355,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,15,1,10
8563,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,1,10
8562,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,10,1,10
8561,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,2,7
8521,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,15,1,3
8559,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,10,2,7
8524,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,15,2,3
14088,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,1,3
14090,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,20,1,3
14094,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,1,5
14106,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,1,10
14107,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,1,10
14093,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,20,2,3
14092,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,2,3
14091,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,2,3
359,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,20,2,10
8522,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,20,1,3
8520,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,1,3
358,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,1,15,2,10
14108,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,20,1,10
1649,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,2,7
14109,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,10,2,10
8558,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,1,7
14110,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,2,10
8551,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,1,5
8552,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,1,5
8553,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,10,2,5
8527,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,15,1,5
14089,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,1,3
8554,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,2,5
8555,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,20,2,5
8556,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,10,1,7
8526,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,10,1,5
8525,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,10,below,positive,2,20,2,3
8557,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,10,below,positive,2,15,1,7
14104,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,20,above,negative,1,15,2,7
10835,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.0,20,above,negative,2,20,2,5
1644,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,1,7
8978,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,1,3
13101,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,2,10
13102,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,2,10
13103,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,2,10
16979,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,2,5
16980,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,1,7
16981,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,1,7
16982,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,1,7
16983,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,2,7
16984,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,2,7
8976,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,1,3
8977,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,1,3
8979,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,2,3
1643,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,2,5
8980,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,2,3
8981,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,2,3
8982,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,1,5
16985,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,2,7
8983,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,1,5
16986,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,1,10
8984,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,1,5
8985,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,2,5
8986,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,2,5
16987,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,1,10
8987,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,2,5
16978,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,2,5
16977,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,2,5
16976,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,1,5
16975,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,1,5
13096,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,2,7
16964,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,1,10
16965,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,2,10
13097,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,2,7
16966,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,2,10
16967,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,2,10
16752,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,1,3
13098,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,1,10
16753,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,1,3
16754,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,1,3
16755,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,2,3
16756,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,2,3
16968,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,1,3
16969,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,1,3
13099,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,1,10
16970,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,1,3
16971,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,2,3
16757,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,2,3
16758,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,1,5
13100,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,1,10
16972,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,2,3
16973,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,2,3
16974,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,1,5
8988,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,1,7
16988,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,1,10
16989,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,10,2,10
17558,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,1,7
16763,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,2,5
17557,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,1,7
16764,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,1,7
16765,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,1,7
16766,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,1,7
16767,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,2,7
17556,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,1,7
16768,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,2,7
16769,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,2,7
16770,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,1,10
17555,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,2,5
16771,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,1,10
17554,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,2,5
17553,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,2,5
16772,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,1,10
17552,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,1,5
17551,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,1,5
16773,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,2,10
17550,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,1,5
16774,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,2,10
16775,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,2,10
17549,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,2,3
12016,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,15,2,7
16762,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,2,5
16761,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,10,2,5
16990,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,15,2,10
16760,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,20,1,5
16991,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,below,positive,4,20,2,10
8989,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,1,7
12023,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,20,2,10
12022,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,15,2,10
12021,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,10,2,10
8990,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,1,7
12020,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,20,1,10
12019,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,15,1,10
12018,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,10,1,10
12017,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,15,below,positive,1,20,2,7
8991,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,2,7
8992,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,2,7
8993,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,2,7
8994,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,1,10
8995,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,1,10
8996,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,1,10
8997,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,10,2,10
8998,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,15,2,10
8999,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,20,below,positive,2,20,2,10
17561,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,2,7
17560,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,2,7
16759,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,below,positive,2,15,1,5
17559,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,2,7
16963,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,1,10
16962,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,1,10
17562,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,1,10
15893,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,20,2,3
1623,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,2,7
1622,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,1,7
15891,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,10,2,3
15890,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,20,1,3
13085,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,2,3
1621,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,1,7
1620,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,1,7
13086,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,1,5
1619,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,2,5
13087,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,1,5
13088,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,1,5
13089,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,2,5
13090,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,2,5
15889,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,15,1,3
1618,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,2,5
1617,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,2,5
15888,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,10,1,3
1616,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,1,5
13091,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,2,5
1615,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,1,5
1614,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,1,5
1613,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,2,3
1612,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,2,3
15892,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,15,2,3
1624,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,2,7
13092,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,1,7
15894,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,10,1,5
1642,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,2,5
1641,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,2,5
1640,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,1,5
1639,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,1,5
1638,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,1,5
1637,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,2,3
1636,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,2,3
1635,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,2,3
1634,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,20,1,3
1633,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,15,1,3
1632,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.5,15,below,positive,4,10,1,3
1631,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,2,10
1630,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,2,10
13081,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,1,3
1629,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,2,10
13082,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,1,3
13083,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,2,3
13084,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,2,3
15895,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,below,positive,1,15,1,5
1628,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,1,10
1627,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,15,1,10
1626,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,1,10
1625,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,20,2,7
1611,0.0,0,GN01_market_price_usd_ohlc_4h_BTC,2.0,15,below,positive,4,10,2,3
8760,0.0,0,GN03_market_price_usd_ohlc_4h_SOL,2.5,15,below,positive,2,10,1,3
17563,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,1,10
13093,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,15,1,7
16945,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,1,3
16946,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,1,3
16947,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,2,3
16948,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,2,3
16949,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,2,3
16950,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,1,5
16951,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,1,5
16952,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,1,5
16953,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,2,5
16954,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,2,5
16955,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,2,5
16956,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,1,7
16957,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,1,7
16958,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,1,7
16959,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,2,7
13094,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,20,1,7
17567,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,2,10
17566,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,15,2,10
17565,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,10,2,10
16960,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,15,2,7
16961,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,20,2,7
17564,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,above,negative,1,20,1,10
13095,0.0,0,GN04_market_price_usd_ohlc_4h_SUI,2.5,10,below,positive,4,10,2,7
16944,0.0,0,GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,below,positive,4,10,1,3
